time_idx,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,holiday,bool_weather_missing_values,year,month,day,hour,dayofweek_num
219,0.456,0,1.29,0.93,0,0,1,0,0,0,0,9,3,2
220,0.46,0,1.39,1.31,0,0,0,0,0,0,0,9,4,2
221,0.502,0,1.4,0.82,0,0,0,0,0,0,0,9,5,2
222,0.616,0,1.98,1.14,0,0,1,0,0,0,0,9,6,2
223,0.6779999999999999,0,2.02,0.95,0,0,1,0,0,0,0,9,7,2
224,0.841,0,1.93,0.89,0,0,1,0,0,0,0,9,8,2
225,0.592,0,2.36,1.14,0,1,1,0,0,0,0,9,9,2
226,0.588,0,2.47,1.54,0,1,1,0,0,0,0,9,10,2
227,0.6839999999999999,0,2.95,2.2,0,1,1,0,0,0,0,9,11,2
228,0.529,0,2.66,1.93,0,1,1,0,0,0,0,9,12,2
229,0.525,0,3.1,2.1,0,1,1,0,0,0,0,9,13,2
230,0.673,0,3.08,2.03,0,1,1,0,0,0,0,9,14,2
231,0.736,0,3.43,1.77,0,1,1,0,0,0,0,9,15,2
232,0.727,0,3.01,1.8,0,1,1,0,0,0,0,9,16,2
233,0.735,0,2.97,1.87,0,0,1,0,0,0,0,9,17,2
234,0.978,0,3.0,2.23,0,0,1,0,0,0,0,9,18,2
235,1.138,0,2.96,2.39,0,0,1,0,0,0,0,9,19,2
236,2.636,0,2.57,2.21,0,0,1,0,0,0,0,9,20,2
237,1.224,0,2.23,2.62,0,4,3,0,0,0,0,9,21,2
238,1.052,0,2.49,2.7,0,0,1,0,0,0,0,9,22,2
239,0.632,0,2.47,2.6,0,0,1,0,0,0,0,9,23,2
240,0.5329999999999999,0,2.09,2.54,0,0,1,0,0,0,0,10,0,3
241,0.459,0,2.07,2.47,0,0,1,0,0,0,0,10,1,3
242,0.46499999999999997,0,2.11,2.21,0,0,1,0,0,0,0,10,2,3
243,0.492,0,1.73,1.7,0,0,1,0,0,0,0,10,3,3
244,0.46399999999999997,0,1.58,2.15,0,0,0,0,0,0,0,10,4,3
245,0.489,0,1.21,1.75,0,0,0,0,0,0,0,10,5,3
246,0.526,0,0.89,2.0,1,0,1,0,0,0,0,10,6,3
247,0.72,0,1.66,1.92,0,0,0,0,0,0,0,10,7,3
248,0.954,0,1.76,1.6,0,0,1,0,0,0,0,10,8,3
249,0.6719999999999999,0,2.24,1.48,0,1,0,0,0,0,0,10,9,3
250,0.726,0,2.78,1.33,0,1,1,0,0,0,0,10,10,3
251,0.702,0,3.71,1.28,0,1,1,0,0,0,0,10,11,3
252,0.673,0,4.68,1.17,0,1,1,0,0,0,0,10,12,3
253,0.6499999999999999,0,5.31,0.48,0,1,1,0,0,0,0,10,13,3
254,0.748,0,5.7,0.36,0,1,0,0,0,0,0,10,14,3
255,0.6990000000000001,0,5.24,0.29,0,1,1,0,0,0,0,10,15,3
256,0.773,0,4.64,0.92,0,1,1,0,0,0,0,10,16,3
257,0.829,0,3.97,1.66,0,0,0,0,0,0,0,10,17,3
258,0.932,0,3.35,1.39,0,3,2,0,0,0,0,10,18,3
259,1.9160000000000001,0,2.78,1.38,0,3,2,0,0,0,0,10,19,3
260,2.116,0,1.91,2.03,0,3,2,0,0,0,0,10,20,3
261,0.983,0,2.15,1.86,0,3,2,0,0,0,0,10,21,3
262,0.883,0,1.37,2.35,0,3,2,0,0,0,0,10,22,3
263,1.326,0,1.37,2.39,0,3,2,0,0,0,0,10,23,3
264,1.834,0,1.75,2.45,0,3,2,0,0,0,0,11,0,4
265,0.741,0,1.86,2.55,0,3,2,0,0,0,0,11,1,4
266,0.455,0,2.39,3.12,0,3,2,0,0,0,0,11,2,4
267,0.449,0,2.86,3.15,0,0,0,0,0,0,0,11,3,4
268,0.482,0,2.99,3.72,0,0,0,0,0,0,0,11,4,4
269,0.499,0,3.08,4.01,0,0,0,0,0,0,0,11,5,4
270,0.534,0,3.38,4.34,0,0,1,0,0,0,0,11,6,4
271,0.812,0,3.05,4.93,0,0,1,0,0,0,0,11,7,4
272,1.072,0,3.08,4.97,0,0,1,0,0,0,0,11,8,4
273,1.08,0,3.58,5.15,0,1,1,0,0,0,0,11,9,4
274,0.96,0,3.66,5.64,0,1,1,0,0,0,0,11,10,4
275,0.796,0,4.18,5.9,0,1,1,0,0,0,0,11,11,4
276,0.692,0,4.52,6.55,0,1,1,0,0,0,0,11,12,4
277,0.533,0,4.52,6.63,0,1,1,0,0,0,0,11,13,4
278,1.462,0,4.53,6.8,0,1,0,0,0,0,0,11,14,4
279,0.842,0,4.07,6.21,0,1,1,0,0,0,0,11,15,4
280,0.6839999999999999,0,3.88,6.07,0,1,0,0,0,0,0,11,16,4
281,1.026,0,3.93,5.59,0,0,1,0,0,0,0,11,17,4
282,2.1360001,0,3.86,5.35,0,0,1,0,0,0,0,11,18,4
283,2.318,0,3.41,4.69,0,0,1,0,0,0,0,11,19,4
284,2.4109999999999996,0,3.38,4.36,0,0,1,0,0,0,0,11,20,4
285,1.8450000000000002,0,3.58,4.85,0,0,1,0,0,0,0,11,21,4
286,0.97,0,3.56,4.79,0,0,1,0,0,0,0,11,22,4
287,0.8109999999999999,0,3.52,4.36,0,0,1,0,0,0,0,11,23,4
288,0.77,0,3.48,4.42,0,0,1,0,0,0,0,12,0,5
289,0.5409999999999999,0,3.48,4.15,0,0,1,0,0,0,0,12,1,5
290,0.496,0,3.48,4.42,0,0,1,0,0,0,0,12,2,5
291,0.507,0,3.35,4.17,0,0,1,0,0,0,0,12,3,5
292,0.501,0,2.94,4.57,0,0,1,0,0,0,0,12,4,5
293,0.551,0,2.89,4.16,0,0,1,0,0,0,0,12,5,5
294,0.622,0,2.35,3.95,0,0,1,0,0,0,0,12,6,5
295,0.656,0,2.28,3.55,0,0,1,0,0,0,0,12,7,5
296,1.1869999999999998,0,2.12,3.73,0,0,0,0,0,0,0,12,8,5
297,0.931,0,1.45,3.5,0,1,0,0,0,0,0,12,9,5
298,0.675,0,1.57,3.57,0,1,0,0,0,0,0,12,10,5
299,0.77,0,2.44,4.03,0,1,0,0,0,0,0,12,11,5
300,1.6360000000000001,0,2.88,4.0,0,1,0,0,0,0,0,12,12,5
301,2.519,0,2.88,3.93,0,1,0,0,0,0,0,12,13,5
302,2.122,0,2.88,3.8,0,1,0,0,0,0,0,12,14,5
303,2.298,0,2.69,3.73,0,1,1,0,0,0,0,12,15,5
304,2.465,0,2.31,3.45,0,1,1,0,0,0,0,12,16,5
305,2.879,0,1.83,2.71,0,0,1,0,0,0,0,12,17,5
306,3.2060001,0,1.73,2.58,0,0,1,0,0,0,0,12,18,5
307,2.7400001,0,1.64,2.37,0,0,1,0,0,0,0,12,19,5
308,1.438,0,1.67,2.3,0,0,1,0,0,0,0,12,20,5
309,1.388,0,1.18,1.98,0,0,1,0,0,0,0,12,21,5
