time_idx,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,holiday,bool_weather_missing_values,year,month,day,hour,dayofweek_num
167,1.7819999000000002,0,9.08,3.16,0,0,1,0,0,0,0,6,23,6
168,1.641,0,9.08,3.37,0,0,1,0,0,0,0,7,0,0
169,0.742,0,9.1,3.45,0,0,1,0,0,0,0,7,1,0
170,0.702,0,9.11,3.47,0,0,1,0,0,0,0,7,2,0
171,0.7010000000000001,0,9.24,3.57,0,0,1,0,0,0,0,7,3,0
172,0.907,0,9.62,3.31,0,0,1,0,0,0,0,7,4,0
173,1.03,0,9.65,3.32,0,0,1,0,0,0,0,7,5,0
174,0.886,0,9.64,3.14,0,0,1,0,0,0,0,7,6,0
175,1.053,0,9.53,3.23,0,0,1,0,0,0,0,7,7,0
176,1.128,0,9.02,3.5,0,0,0,0,0,0,0,7,8,0
177,0.8979999999999999,0,9.08,3.95,0,1,1,0,0,0,0,7,9,0
178,0.878,0,9.78,3.98,0,1,1,0,0,0,0,7,10,0
179,0.9199999999999999,0,10.01,4.11,0,1,0,0,0,0,0,7,11,0
180,0.734,0,10.86,4.54,0,1,0,0,0,0,0,7,12,0
181,0.6739999999999999,0,11.23,5.03,0,1,1,0,0,0,0,7,13,0
182,0.6819999999999999,0,10.86,4.57,0,1,1,0,0,0,0,7,14,0
183,0.63,0,10.79,3.92,0,1,1,0,0,0,0,7,15,0
184,0.784,0,10.78,3.63,0,1,1,0,0,0,0,7,16,0
185,0.821,0,10.67,3.59,0,0,1,0,0,0,0,7,17,0
186,0.8280000000000001,0,10.32,3.59,0,0,1,0,0,0,0,7,18,0
187,1.255,0,10.11,3.96,0,0,1,0,0,0,0,7,19,0
188,2.5450001,0,10.14,3.92,0,0,1,0,0,0,0,7,20,0
189,1.863,0,9.67,3.67,0,0,1,0,0,0,0,7,21,0
190,1.35,0,9.23,3.78,0,0,1,0,0,0,0,7,22,0
191,0.909,0,9.22,3.21,0,0,1,0,0,0,0,7,23,0
192,1.064,0,8.84,3.0,0,4,3,0,0,0,0,8,0,1
193,0.7709999999999999,0,9.18,2.86,0,4,3,0,0,0,0,8,1,1
194,0.65,0,9.19,2.51,0,0,1,0,0,0,0,8,2,1
195,0.716,0,9.21,1.97,0,0,1,0,0,0,0,8,3,1
196,0.685,0,9.14,1.4,0,0,1,0,0,0,0,8,4,1
197,0.768,0,9.13,0.95,0,0,0,0,0,0,0,8,5,1
198,0.851,0,9.1,1.5,0,0,1,0,0,0,0,8,6,1
199,1.009,0,8.93,2.84,0,0,1,0,0,0,0,8,7,1
200,1.111,0,8.46,3.3,0,0,1,0,0,0,0,8,8,1
201,0.95,0,8.37,3.31,0,1,1,0,0,0,0,8,9,1
202,0.7210000000000001,0,7.99,2.76,0,1,1,0,0,0,0,8,10,1
203,0.653,0,8.01,2.63,0,1,1,0,0,0,0,8,11,1
204,0.7070000000000001,0,8.07,2.24,0,1,0,0,0,0,0,8,12,1
205,0.726,0,8.16,2.09,0,1,0,0,0,0,0,8,13,1
206,1.0190000000000001,0,8.16,2.19,0,1,0,0,0,0,0,8,14,1
207,1.5040000999999998,0,7.96,1.86,0,1,0,0,0,0,0,8,15,1
208,1.622,0,7.21,1.35,0,1,0,0,0,0,0,8,16,1
209,1.267,0,6.41,1.04,0,0,0,0,0,0,0,8,17,1
210,2.141,0,5.58,0.63,0,3,2,0,0,0,0,8,18,1
211,2.708,0,4.98,0.33,0,3,2,0,0,0,0,8,19,1
212,3.238,0,3.56,0.61,0,3,2,0,0,0,0,8,20,1
213,5.2330000000000005,0,2.73,0.68,0,3,2,0,0,0,0,8,21,1
214,2.0139999,0,2.57,0.77,0,3,2,0,0,0,0,8,22,1
215,1.62,0,1.77,0.96,0,3,2,0,0,0,0,8,23,1
216,1.84,0,1.92,0.7,0,3,2,0,0,0,0,9,0,2
217,1.016,0,1.56,0.5,0,0,0,0,0,0,0,9,1,2
218,0.778,0,1.16,0.79,0,0,0,0,0,0,0,9,2,2
219,0.78,0,1.29,0.93,0,0,1,0,0,0,0,9,3,2
220,0.778,0,1.39,1.31,0,0,0,0,0,0,0,9,4,2
221,0.807,0,1.4,0.82,0,0,0,0,0,0,0,9,5,2
222,0.862,0,1.98,1.14,0,0,1,0,0,0,0,9,6,2
223,1.035,0,2.02,0.95,0,0,1,0,0,0,0,9,7,2
224,1.088,0,1.93,0.89,0,0,1,0,0,0,0,9,8,2
225,0.961,0,2.36,1.14,0,1,1,0,0,0,0,9,9,2
226,0.9470000000000001,0,2.47,1.54,0,1,1,0,0,0,0,9,10,2
227,0.984,0,2.95,2.2,0,1,1,0,0,0,0,9,11,2
228,1.118,0,2.66,1.93,0,1,1,0,0,0,0,9,12,2
229,0.716,0,3.1,2.1,0,1,1,0,0,0,0,9,13,2
230,0.713,0,3.08,2.03,0,1,1,0,0,0,0,9,14,2
231,0.69,0,3.43,1.77,0,1,1,0,0,0,0,9,15,2
232,0.813,0,3.01,1.8,0,1,1,0,0,0,0,9,16,2
233,0.8200000000000001,0,2.97,1.87,0,0,1,0,0,0,0,9,17,2
234,0.8220000000000001,0,3.0,2.23,0,0,1,0,0,0,0,9,18,2
235,1.2429999999999999,0,2.96,2.39,0,0,1,0,0,0,0,9,19,2
236,2.165,0,2.57,2.21,0,0,1,0,0,0,0,9,20,2
237,2.3359999,0,2.23,2.62,0,4,3,0,0,0,0,9,21,2
238,1.821,0,2.49,2.7,0,0,1,0,0,0,0,9,22,2
239,1.1099999999999999,0,2.47,2.6,0,0,1,0,0,0,0,9,23,2
240,1.236,0,2.09,2.54,0,0,1,0,0,0,0,10,0,3
241,0.887,0,2.07,2.47,0,0,1,0,0,0,0,10,1,3
242,0.785,0,2.11,2.21,0,0,1,0,0,0,0,10,2,3
243,0.832,0,1.73,1.7,0,0,1,0,0,0,0,10,3,3
244,0.755,0,1.58,2.15,0,0,0,0,0,0,0,10,4,3
245,0.8069999999999999,0,1.21,1.75,0,0,0,0,0,0,0,10,5,3
246,0.874,0,0.89,2.0,1,0,1,0,0,0,0,10,6,3
247,1.418,0,1.66,1.92,0,0,0,0,0,0,0,10,7,3
248,3.2359999999999998,0,1.76,1.6,0,0,1,0,0,0,0,10,8,3
249,1.1480000000000001,0,2.24,1.48,0,1,0,0,0,0,0,10,9,3
250,0.982,0,2.78,1.33,0,1,1,0,0,0,0,10,10,3
251,0.85,0,3.71,1.28,0,1,1,0,0,0,0,10,11,3
252,0.702,0,4.68,1.17,0,1,1,0,0,0,0,10,12,3
253,0.668,0,5.31,0.48,0,1,1,0,0,0,0,10,13,3
254,0.833,0,5.7,0.36,0,1,0,0,0,0,0,10,14,3
255,0.8069999999999999,0,5.24,0.29,0,1,1,0,0,0,0,10,15,3
256,0.995,0,4.64,0.92,0,1,1,0,0,0,0,10,16,3
257,0.888,0,3.97,1.66,0,0,0,0,0,0,0,10,17,3
258,0.823,0,3.35,1.39,0,3,2,0,0,0,0,10,18,3
259,0.826,0,2.78,1.38,0,3,2,0,0,0,0,10,19,3
260,0.964,0,1.91,2.03,0,3,2,0,0,0,0,10,20,3
261,1.393,0,2.15,1.86,0,3,2,0,0,0,0,10,21,3
262,1.141,0,1.37,2.35,0,3,2,0,0,0,0,10,22,3
263,1.797,0,1.37,2.39,0,3,2,0,0,0,0,10,23,3
264,1.706,0,1.75,2.45,0,3,2,0,0,0,0,11,0,4
265,0.96,0,1.86,2.55,0,3,2,0,0,0,0,11,1,4
266,0.798,0,2.39,3.12,0,3,2,0,0,0,0,11,2,4
267,0.744,0,2.86,3.15,0,0,0,0,0,0,0,11,3,4
268,0.779,0,2.99,3.72,0,0,0,0,0,0,0,11,4,4
269,0.764,0,3.08,4.01,0,0,0,0,0,0,0,11,5,4
270,0.793,0,3.38,4.34,0,0,1,0,0,0,0,11,6,4
271,0.937,0,3.05,4.93,0,0,1,0,0,0,0,11,7,4
272,1.2879999999999998,0,3.08,4.97,0,0,1,0,0,0,0,11,8,4
273,1.209,0,3.58,5.15,0,1,1,0,0,0,0,11,9,4
274,1.8050000000000002,0,3.66,5.64,0,1,1,0,0,0,0,11,10,4
275,1.459,0,4.18,5.9,0,1,1,0,0,0,0,11,11,4
276,2.047,0,4.52,6.55,0,1,1,0,0,0,0,11,12,4
277,2.7020001000000002,0,4.52,6.63,0,1,1,0,0,0,0,11,13,4
278,1.0459999999999998,0,4.53,6.8,0,1,0,0,0,0,0,11,14,4
279,0.982,0,4.07,6.21,0,1,1,0,0,0,0,11,15,4
280,0.839,0,3.88,6.07,0,1,0,0,0,0,0,11,16,4
281,0.881,0,3.93,5.59,0,0,1,0,0,0,0,11,17,4
282,0.8200000000000001,0,3.86,5.35,0,0,1,0,0,0,0,11,18,4
283,0.823,0,3.41,4.69,0,0,1,0,0,0,0,11,19,4
284,0.835,0,3.38,4.36,0,0,1,0,0,0,0,11,20,4
285,0.886,0,3.58,4.85,0,0,1,0,0,0,0,11,21,4
286,1.05,0,3.56,4.79,0,0,1,0,0,0,0,11,22,4
287,1.2610000000000001,0,3.52,4.36,0,0,1,0,0,0,0,11,23,4
288,0.976,0,3.48,4.42,0,0,1,0,0,0,0,12,0,5
289,0.7110000000000001,0,3.48,4.15,0,0,1,0,0,0,0,12,1,5
290,0.7190000000000001,0,3.48,4.42,0,0,1,0,0,0,0,12,2,5
291,0.7090000000000001,0,3.35,4.17,0,0,1,0,0,0,0,12,3,5
292,0.942,0,2.94,4.57,0,0,1,0,0,0,0,12,4,5
293,0.992,0,2.89,4.16,0,0,1,0,0,0,0,12,5,5
294,0.938,0,2.35,3.95,0,0,1,0,0,0,0,12,6,5
295,1.07,0,2.28,3.55,0,0,1,0,0,0,0,12,7,5
296,1.009,0,2.12,3.73,0,0,0,0,0,0,0,12,8,5
297,1.183,0,1.45,3.5,0,1,0,0,0,0,0,12,9,5
298,1.083,0,1.57,3.57,0,1,0,0,0,0,0,12,10,5
299,1.721,0,2.44,4.03,0,1,0,0,0,0,0,12,11,5
300,1.7900000999999999,0,2.88,4.0,0,1,0,0,0,0,0,12,12,5
301,1.342,0,2.88,3.93,0,1,0,0,0,0,0,12,13,5
302,2.8559999,0,2.88,3.8,0,1,0,0,0,0,0,12,14,5
303,2.3689999999999998,0,2.69,3.73,0,1,1,0,0,0,0,12,15,5
304,1.374,0,2.31,3.45,0,1,1,0,0,0,0,12,16,5
305,1.319,0,1.83,2.71,0,0,1,0,0,0,0,12,17,5
306,1.79,0,1.73,2.58,0,0,1,0,0,0,0,12,18,5
307,1.416,0,1.64,2.37,0,0,1,0,0,0,0,12,19,5
308,1.9729999999999999,0,1.67,2.3,0,0,1,0,0,0,0,12,20,5
309,1.697,0,1.18,1.98,0,0,1,0,0,0,0,12,21,5
310,1.105,0,1.16,1.4,0,0,0,0,0,0,0,12,22,5
311,2.377,0,1.04,1.58,1,0,0,0,0,0,0,12,23,5
312,1.885,0,0.94,1.09,1,0,0,0,0,0,0,13,0,6
313,0.778,0,0.61,1.21,1,0,0,0,0,0,0,13,1,6
314,0.752,0,0.29,1.18,1,3,2,0,0,0,0,13,2,6
315,0.747,0,0.63,0.99,1,0,0,0,0,0,0,13,3,6
316,0.759,0,0.64,0.76,1,0,0,0,0,0,0,13,4,6
317,0.872,0,0.19,1.35,1,0,0,0,0,0,0,13,5,6
318,0.899,0,-0.37,1.41,1,0,1,0,0,0,0,13,6,6
319,1.334,0,-0.41,1.81,1,0,1,0,0,0,0,13,7,6
320,1.334,0,-0.27,2.31,1,0,1,0,0,0,0,13,8,6
321,0.793,0,0.07,2.93,1,1,1,0,0,0,0,13,9,6
322,0.74,0,0.32,3.34,1,1,1,0,0,0,0,13,10,6
323,0.786,0,0.85,3.77,1,1,1,0,0,0,0,13,11,6
324,2.8850000000000002,0,1.31,3.39,0,1,1,0,0,0,0,13,12,6
325,1.444,0,1.42,2.81,0,1,1,0,0,0,0,13,13,6
326,0.886,0,1.95,2.73,0,1,1,0,0,0,0,13,14,6
327,3.2150001,0,1.94,2.75,0,1,1,0,0,0,0,13,15,6
328,1.4460000000000002,0,1.73,2.99,0,1,0,0,0,0,0,13,16,6
329,1.0659999999999998,0,2.15,3.59,0,0,0,0,0,0,0,13,17,6
330,2.149,0,2.23,3.99,0,0,0,0,0,0,0,13,18,6
331,5.2139999,0,2.62,5.17,0,0,0,0,0,0,0,13,19,6
332,2.451,0,2.94,5.19,0,0,0,0,0,0,0,13,20,6
333,1.177,0,2.51,5.11,0,0,1,0,0,0,0,13,21,6
334,1.0459999999999998,0,2.45,4.98,0,0,0,0,0,0,0,13,22,6
335,1.859,0,2.03,5.33,0,0,1,0,0,0,0,13,23,6
336,1.68,0,2.38,5.87,0,0,0,0,0,0,0,14,0,0
337,0.8109999999999999,0,1.94,5.87,0,0,1,0,0,0,0,14,1,0
338,0.771,0,2.28,6.15,0,0,1,0,0,0,0,14,2,0
339,0.782,0,1.93,5.92,0,0,1,0,0,0,0,14,3,0
340,0.774,0,1.93,5.27,0,0,1,0,0,0,0,14,4,0
341,0.855,0,1.54,5.32,0,0,1,0,0,0,0,14,5,0
342,0.9550000000000001,0,1.53,4.43,0,0,1,0,0,0,0,14,6,0
343,1.266,0,1.37,4.08,0,0,1,0,0,0,0,14,7,0
344,1.403,0,1.23,3.63,0,0,0,0,0,0,0,14,8,0
345,0.988,0,1.26,3.55,0,1,0,0,0,0,0,14,9,0
346,0.858,0,1.28,3.83,0,1,1,0,0,0,0,14,10,0
347,0.784,0,1.87,3.39,0,1,1,0,0,0,0,14,11,0
348,0.743,0,1.53,3.2,0,1,1,0,0,0,0,14,12,0
349,0.739,0,1.48,3.66,0,1,1,0,0,0,0,14,13,0
350,0.705,0,2.06,3.25,0,1,0,0,0,0,0,14,14,0
351,0.745,0,2.29,3.17,0,1,0,0,0,0,0,14,15,0
352,0.8460000000000001,0,2.19,2.55,0,1,0,0,0,0,0,14,16,0
353,0.857,0,1.69,2.02,0,0,0,0,0,0,0,14,17,0
354,0.9380000000000001,0,1.02,1.6,1,0,0,0,0,0,0,14,18,0
355,1.032,0,0.89,1.28,1,0,0,0,0,0,0,14,19,0
356,1.399,0,0.79,0.93,1,0,0,0,0,0,0,14,20,0
357,1.0750000000000002,0,0.31,1.04,1,0,0,0,0,0,0,14,21,0
358,1.069,0,0.2,0.71,1,3,2,0,0,0,0,14,22,0
359,1.1600000000000001,0,-0.83,1.0,1,3,2,0,0,0,0,14,23,0
360,1.169,0,-1.91,0.66,1,3,2,0,0,0,0,15,0,1
361,0.915,0,-1.02,0.94,1,3,2,0,0,0,0,15,1,1
362,0.861,0,-1.33,1.75,1,0,0,0,0,0,0,15,2,1
363,0.757,0,-1.77,1.42,1,5,4,0,0,0,0,15,3,1
364,0.8049999999999999,0,-1.76,1.55,1,5,4,0,0,0,0,15,4,1
365,0.845,0,-2.02,1.52,1,5,4,0,0,0,0,15,5,1
366,1.2610000000000001,0,-2.01,1.81,1,5,4,0,0,0,0,15,6,1
367,1.2850000000000001,0,-1.79,1.24,1,5,4,0,0,0,0,15,7,1
368,1.18,0,-2.18,1.62,1,5,4,0,0,0,0,15,8,1
369,1.274,0,-2.16,1.81,1,5,4,0,0,0,0,15,9,1
370,0.956,0,-1.38,1.42,1,5,4,0,0,0,0,15,10,1
