time_idx,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,holiday,bool_weather_missing_values,year,month,day,hour,dayofweek_num
40,3.0340001,0,8.17,4.04,0,0,1,0,0,0,0,1,16,1
41,4.296,0,8.78,4.52,0,0,1,0,0,0,0,1,17,1
42,2.043,0,9.42,4.85,0,0,1,0,0,0,0,1,18,1
43,3.194,0,9.86,4.74,0,0,1,0,0,0,0,1,19,1
44,2.897,0,10.33,4.74,0,0,1,0,0,0,0,1,20,1
45,3.774,0,10.51,4.73,0,0,1,0,0,0,0,1,21,1
46,2.5439999,0,10.82,4.15,0,0,1,0,0,0,0,1,22,1
47,2.263,0,10.77,4.11,0,0,0,0,0,0,0,1,23,1
48,1.8170000000000002,0,10.69,4.78,0,0,1,0,0,0,0,2,0,2
49,0.899,0,10.31,4.18,0,0,0,0,0,0,0,2,1,2
50,0.381,0,10.27,4.33,0,0,1,0,0,0,0,2,2,2
51,0.33699999999999997,0,10.28,4.27,0,0,1,0,0,0,0,2,3,2
52,0.3,0,10.19,3.95,0,0,1,0,0,0,0,2,4,2
53,2.9729999,0,9.74,3.82,0,0,1,0,0,0,0,2,5,2
54,2.1120001,0,9.72,4.81,0,0,0,0,0,0,0,2,6,2
55,2.8979999999999997,0,9.65,5.21,0,0,1,0,0,0,0,2,7,2
56,2.239,0,9.73,4.94,0,0,1,0,0,0,0,2,8,2
57,0.937,0,10.13,4.49,0,1,1,0,0,0,0,2,9,2
58,0.312,0,10.26,4.6,0,1,0,0,0,0,0,2,10,2
59,0.35,0,10.42,4.77,0,1,0,0,0,0,0,2,11,2
60,1.94,0,10.92,4.02,0,1,0,0,0,0,0,2,12,2
61,1.585,0,11.41,4.3,0,1,0,0,0,0,0,2,13,2
62,1.8499999,0,11.39,4.49,0,1,0,0,0,0,0,2,14,2
63,1.022,0,11.38,4.29,0,1,0,0,0,0,0,2,15,2
64,0.349,0,10.86,4.07,0,0,0,0,0,0,0,2,16,2
65,1.695,0,10.42,3.73,0,0,0,0,0,0,0,2,17,2
66,0.351,0,10.71,3.75,0,0,0,0,0,0,0,2,18,2
67,2.067,0,10.69,4.85,0,0,1,0,0,0,0,2,19,2
68,1.9569999999999999,0,10.79,4.48,0,0,1,0,0,0,0,2,20,2
69,1.855,0,10.85,4.37,0,0,1,0,0,0,0,2,21,2
70,1.665,0,11.21,3.92,0,4,3,0,0,0,0,2,22,2
71,1.65,0,10.84,4.57,0,0,1,0,0,0,0,2,23,2
72,1.052,0,10.79,4.76,0,0,1,1,0,0,0,3,0,3
73,0.54,0,10.28,4.75,0,4,3,0,0,0,0,3,1,3
74,0.512,0,10.2,4.41,0,4,3,0,0,0,0,3,2,3
75,0.531,0,9.82,4.56,0,4,3,0,0,0,0,3,3,3
76,0.401,0,9.76,4.97,0,4,3,0,0,0,0,3,4,3
77,1.525,0,9.76,4.61,0,4,3,0,0,0,0,3,5,3
78,2.157,0,9.72,5.44,0,0,1,0,0,0,0,3,6,3
79,1.932,0,9.55,4.74,0,0,1,0,0,0,0,3,7,3
80,1.718,0,9.57,4.38,0,0,1,0,0,0,0,3,8,3
81,0.9690000000000001,0,9.31,4.36,0,1,1,0,0,0,0,3,9,3
82,0.324,0,9.61,4.22,0,1,1,0,0,0,0,3,10,3
83,0.35,0,9.76,4.43,0,1,0,0,0,0,0,3,11,3
84,1.088,0,9.71,5.3,0,1,1,0,0,0,0,3,12,3
85,0.418,0,9.84,4.97,0,1,1,0,0,0,0,3,13,3
86,0.32799999999999996,0,10.15,4.94,0,1,1,0,0,0,0,3,14,3
87,0.261,0,10.17,4.11,0,1,1,0,0,0,0,3,15,3
88,0.257,0,9.75,3.5,0,0,1,0,0,0,0,3,16,3
89,1.693,0,9.67,3.55,0,0,1,0,0,0,0,3,17,3
90,0.326,0,9.58,3.33,0,0,1,0,0,0,0,3,18,3
91,2.4940001,0,9.49,3.57,0,0,1,0,0,0,0,3,19,3
92,2.3829998999999997,0,9.04,3.37,0,0,1,0,0,0,0,3,20,3
93,2.1800001,0,9.08,3.55,0,0,1,0,0,0,0,3,21,3
94,1.8719999999999999,0,8.62,3.69,0,0,1,0,0,0,0,3,22,3
95,1.807,0,8.17,4.1,0,4,3,0,0,0,0,3,23,3
96,0.9450000000000001,0,8.12,3.86,0,0,1,0,0,0,0,4,0,4
97,0.446,0,8.09,3.53,0,0,1,0,0,0,0,4,1,4
98,0.518,0,8.07,3.53,0,0,1,0,0,0,0,4,2,4
99,0.9530000000000001,0,8.09,3.5,0,0,1,0,0,0,0,4,3,4
100,0.502,0,8.09,3.09,0,0,1,0,0,0,0,4,4,4
101,1.7600000000000002,0,8.14,2.6,0,0,1,0,0,0,0,4,5,4
102,0.349,0,8.14,2.59,0,0,1,0,0,0,0,4,6,4
103,0.41500000000000004,0,8.18,1.61,0,0,1,0,0,0,0,4,7,4
104,0.318,0,8.69,1.61,0,0,1,0,0,0,0,4,8,4
105,2.426,0,8.75,2.37,0,1,1,0,0,0,0,4,9,4
106,2.5940000999999997,0,9.17,2.62,0,1,1,0,0,0,0,4,10,4
107,1.2799999999999998,0,9.8,3.05,0,1,1,0,0,0,0,4,11,4
108,0.44400000000000006,0,10.32,3.88,0,1,1,0,0,0,0,4,12,4
109,1.643,0,10.45,4.51,0,1,1,0,0,0,0,4,13,4
110,3.1039997999999995,0,10.66,4.9,0,1,1,0,0,0,0,4,14,4
111,1.8449999999999998,0,10.28,4.09,0,1,1,0,0,0,0,4,15,4
112,0.861,0,10.17,3.86,0,1,1,0,0,0,0,4,16,4
113,2.003,0,10.18,4.48,0,0,1,0,0,0,0,4,17,4
114,0.563,0,10.17,4.05,0,0,1,0,0,0,0,4,18,4
115,0.533,0,10.14,3.57,0,0,1,0,0,0,0,4,19,4
116,2.58,0,9.69,3.12,0,0,0,0,0,0,0,4,20,4
117,1.86,0,9.08,2.7,0,3,2,0,0,0,0,4,21,4
118,1.642,0,8.39,2.49,0,3,2,0,0,0,0,4,22,4
119,1.724,0,7.84,2.27,0,3,2,0,0,0,0,4,23,4
120,1.0090000000000001,0,7.42,2.33,0,3,2,0,0,0,0,5,0,5
121,0.534,0,7.71,2.12,0,3,2,0,0,0,0,5,1,5
122,0.509,0,7.26,2.01,0,3,2,0,0,0,0,5,2,5
123,0.5409999999999999,0,6.91,2.54,0,3,2,0,0,0,0,5,3,5
124,0.535,0,7.03,2.81,0,0,0,0,0,0,0,5,4,5
125,2.827,0,6.99,2.53,0,0,0,0,0,0,0,5,5,5
126,0.33099999999999996,0,6.98,2.56,0,5,4,0,0,0,0,5,6,5
127,0.311,0,6.98,2.11,0,5,4,0,0,0,0,5,7,5
128,0.271,0,7.02,1.6,0,5,4,0,0,0,0,5,8,5
129,2.461,0,7.53,2.14,0,5,4,0,0,0,0,5,9,5
130,2.6910001,0,7.53,1.55,0,5,4,0,0,0,0,5,10,5
131,1.2770000000000001,0,7.97,1.83,0,5,4,0,0,0,0,5,11,5
132,0.441,0,7.57,1.96,0,5,4,0,0,0,0,5,12,5
133,0.519,0,7.68,2.13,0,1,1,0,0,0,0,5,13,5
134,2.446,0,7.61,2.3,0,1,1,0,0,0,0,5,14,5
135,2.454,0,7.3,2.79,0,1,1,0,0,0,0,5,15,5
136,1.256,0,7.51,2.39,0,1,1,0,0,0,0,5,16,5
137,1.7189999,0,7.57,1.91,0,0,1,0,0,0,0,5,17,5
138,1.724,0,7.6,1.96,0,0,1,0,0,0,0,5,18,5
139,1.387,0,7.96,1.94,0,0,1,0,0,0,0,5,19,5
140,2.109,0,8.53,2.97,0,0,1,0,0,0,0,5,20,5
141,1.682,0,8.57,2.96,0,0,1,0,0,0,0,5,21,5
142,1.744,0,8.61,3.36,0,0,1,0,0,0,0,5,22,5
143,1.79,0,8.48,3.3,0,0,1,0,0,0,0,5,23,5
144,1.0590000000000002,0,8.06,3.42,0,0,1,0,0,0,0,6,0,6
145,0.5569999999999999,0,7.98,3.2,0,0,1,0,0,0,0,6,1,6
146,0.563,0,7.94,3.12,0,0,1,0,0,0,0,6,2,6
147,0.356,0,7.56,2.86,0,4,3,0,0,0,0,6,3,6
148,0.303,0,7.47,2.52,0,0,1,0,0,0,0,6,4,6
149,2.81,0,7.11,2.48,0,4,3,0,0,0,0,6,5,6
150,2.3120000000000003,0,7.1,2.7,0,0,1,0,0,0,0,6,6,6
151,2.505,0,7.39,2.66,0,0,1,0,0,0,0,6,7,6
152,2.255,0,7.45,2.7,0,0,1,0,0,0,0,6,8,6
153,1.295,0,7.5,2.7,0,1,1,0,0,0,0,6,9,6
154,0.349,0,7.89,3.14,0,1,1,0,0,0,0,6,10,6
155,0.323,0,7.97,3.44,0,1,1,0,0,0,0,6,11,6
156,0.48,0,8.06,3.62,0,1,1,0,0,0,0,6,12,6
157,2.503,0,8.56,3.74,0,1,1,0,0,0,0,6,13,6
158,1.327,0,8.56,3.88,0,1,1,0,0,0,0,6,14,6
159,0.392,0,8.52,3.87,0,1,1,0,0,0,0,6,15,6
160,0.395,0,8.37,4.09,0,1,1,0,0,0,0,6,16,6
161,1.968,0,8.04,3.8,0,0,1,0,0,0,0,6,17,6
162,0.434,0,8.07,3.7,0,0,1,0,0,0,0,6,18,6
163,2.8909998999999997,0,8.19,3.53,0,0,1,0,0,0,0,6,19,6
164,2.235,0,8.57,3.79,0,0,1,0,0,0,0,6,20,6
165,2.391,0,9.02,3.75,0,0,1,0,0,0,0,6,21,6
166,2.114,0,9.02,3.39,0,0,1,0,0,0,0,6,22,6
167,2.0729999,0,9.08,3.16,0,0,1,0,0,0,0,6,23,6
168,1.271,0,9.08,3.37,0,0,1,0,0,0,0,7,0,0
169,0.493,0,9.1,3.45,0,0,1,0,0,0,0,7,1,0
170,0.325,0,9.11,3.47,0,0,1,0,0,0,0,7,2,0
171,0.223,0,9.24,3.57,0,0,1,0,0,0,0,7,3,0
172,0.264,0,9.62,3.31,0,0,1,0,0,0,0,7,4,0
173,2.789,0,9.65,3.32,0,0,1,0,0,0,0,7,5,0
174,2.3750001,0,9.64,3.14,0,0,1,0,0,0,0,7,6,0
175,2.681,0,9.53,3.23,0,0,1,0,0,0,0,7,7,0
176,2.5990001,0,9.02,3.5,0,0,0,0,0,0,0,7,8,0
177,1.29,0,9.08,3.95,0,1,1,0,0,0,0,7,9,0
178,0.397,0,9.78,3.98,0,1,1,0,0,0,0,7,10,0
179,0.46,0,10.01,4.11,0,1,0,0,0,0,0,7,11,0
180,0.505,0,10.86,4.54,0,1,0,0,0,0,0,7,12,0
181,1.2320000000000002,0,11.23,5.03,0,1,1,0,0,0,0,7,13,0
182,1.33,0,10.86,4.57,0,1,1,0,0,0,0,7,14,0
183,0.872,0,10.79,3.92,0,1,1,0,0,0,0,7,15,0
184,0.71,0,10.78,3.63,0,1,1,0,0,0,0,7,16,0
185,1.9709998999999998,0,10.67,3.59,0,0,1,0,0,0,0,7,17,0
186,0.472,0,10.32,3.59,0,0,1,0,0,0,0,7,18,0
187,2.412,0,10.11,3.96,0,0,1,0,0,0,0,7,19,0
188,2.342,0,10.14,3.92,0,0,1,0,0,0,0,7,20,0
189,2.183,0,9.67,3.67,0,0,1,0,0,0,0,7,21,0
190,2.09,0,9.23,3.78,0,0,1,0,0,0,0,7,22,0
191,2.053,0,9.22,3.21,0,0,1,0,0,0,0,7,23,0
192,1.4580000000000002,0,8.84,3.0,0,4,3,0,0,0,0,8,0,1
193,0.589,0,9.18,2.86,0,4,3,0,0,0,0,8,1,1
194,0.42100000000000004,0,9.19,2.51,0,0,1,0,0,0,0,8,2,1
195,0.247,0,9.21,1.97,0,0,1,0,0,0,0,8,3,1
196,0.23299999999999998,0,9.14,1.4,0,0,1,0,0,0,0,8,4,1
197,2.776,0,9.13,0.95,0,0,0,0,0,0,0,8,5,1
198,2.2389999,0,9.1,1.5,0,0,1,0,0,0,0,8,6,1
199,2.248,0,8.93,2.84,0,0,1,0,0,0,0,8,7,1
200,2.165,0,8.46,3.3,0,0,1,0,0,0,0,8,8,1
201,1.66,0,8.37,3.31,0,1,1,0,0,0,0,8,9,1
202,0.513,0,7.99,2.76,0,1,1,0,0,0,0,8,10,1
203,0.7270000000000001,0,8.01,2.63,0,1,1,0,0,0,0,8,11,1
204,0.28300000000000003,0,8.07,2.24,0,1,0,0,0,0,0,8,12,1
205,0.471,0,8.16,2.09,0,1,0,0,0,0,0,8,13,1
206,0.22399999999999998,0,8.16,2.19,0,1,0,0,0,0,0,8,14,1
207,0.239,0,7.96,1.86,0,1,0,0,0,0,0,8,15,1
208,0.229,0,7.21,1.35,0,1,0,0,0,0,0,8,16,1
209,2.3040000000000003,0,6.41,1.04,0,0,0,0,0,0,0,8,17,1
210,0.7190000000000001,0,5.58,0.63,0,3,2,0,0,0,0,8,18,1
211,2.564,0,4.98,0.33,0,3,2,0,0,0,0,8,19,1
212,2.7620001,0,3.56,0.61,0,3,2,0,0,0,0,8,20,1
213,2.3639999,0,2.73,0.68,0,3,2,0,0,0,0,8,21,1
214,2.77,0,2.57,0.77,0,3,2,0,0,0,0,8,22,1
215,2.855,0,1.77,0.96,0,3,2,0,0,0,0,8,23,1
216,1.4810001000000002,0,1.92,0.7,0,3,2,0,0,0,0,9,0,2
217,0.279,0,1.56,0.5,0,0,0,0,0,0,0,9,1,2
218,0.255,0,1.16,0.79,0,0,0,0,0,0,0,9,2,2
219,0.347,0,1.29,0.93,0,0,1,0,0,0,0,9,3,2
220,0.367,0,1.39,1.31,0,0,0,0,0,0,0,9,4,2
221,2.864,0,1.4,0.82,0,0,0,0,0,0,0,9,5,2
222,2.681,0,1.98,1.14,0,0,1,0,0,0,0,9,6,2
223,3.238,0,2.02,0.95,0,0,1,0,0,0,0,9,7,2
224,3.5559999,0,1.93,0.89,0,0,1,0,0,0,0,9,8,2
225,1.202,0,2.36,1.14,0,1,1,0,0,0,0,9,9,2
226,0.269,0,2.47,1.54,0,1,1,0,0,0,0,9,10,2
227,0.354,0,2.95,2.2,0,1,1,0,0,0,0,9,11,2
228,0.396,0,2.66,1.93,0,1,1,0,0,0,0,9,12,2
229,0.41400000000000003,0,3.1,2.1,0,1,1,0,0,0,0,9,13,2
230,0.421,0,3.08,2.03,0,1,1,0,0,0,0,9,14,2
231,0.525,0,3.43,1.77,0,1,1,0,0,0,0,9,15,2
232,0.489,0,3.01,1.8,0,1,1,0,0,0,0,9,16,2
233,2.0940000000000003,0,2.97,1.87,0,0,1,0,0,0,0,9,17,2
234,0.545,0,3.0,2.23,0,0,1,0,0,0,0,9,18,2
235,2.9770000999999997,0,2.96,2.39,0,0,1,0,0,0,0,9,19,2
236,4.5040002,0,2.57,2.21,0,0,1,0,0,0,0,9,20,2
237,3.6090001000000003,0,2.23,2.62,0,4,3,0,0,0,0,9,21,2
238,3.817,0,2.49,2.7,0,0,1,0,0,0,0,9,22,2
239,2.9760001000000003,0,2.47,2.6,0,0,1,0,0,0,0,9,23,2
240,1.6870001,0,2.09,2.54,0,0,1,0,0,0,0,10,0,3
241,0.268,0,2.07,2.47,0,0,1,0,0,0,0,10,1,3
242,0.418,0,2.11,2.21,0,0,1,0,0,0,0,10,2,3
243,0.512,0,1.73,1.7,0,0,1,0,0,0,0,10,3,3
244,0.5489999999999999,0,1.58,2.15,0,0,0,0,0,0,0,10,4,3
245,1.7570000000000001,0,1.21,1.75,0,0,0,0,0,0,0,10,5,3
246,2.89,0,0.89,2.0,1,0,1,0,0,0,0,10,6,3
247,3.8640001,0,1.66,1.92,0,0,0,0,0,0,0,10,7,3
248,4.341,0,1.76,1.6,0,0,1,0,0,0,0,10,8,3
249,1.626,0,2.24,1.48,0,1,0,0,0,0,0,10,9,3
250,0.229,0,2.78,1.33,0,1,1,0,0,0,0,10,10,3
251,0.393,0,3.71,1.28,0,1,1,0,0,0,0,10,11,3
252,0.369,0,4.68,1.17,0,1,1,0,0,0,0,10,12,3
253,0.495,0,5.31,0.48,0,1,1,0,0,0,0,10,13,3
254,0.367,0,5.7,0.36,0,1,0,0,0,0,0,10,14,3
255,0.437,0,5.24,0.29,0,1,1,0,0,0,0,10,15,3
256,0.5489999999999999,0,4.64,0.92,0,1,1,0,0,0,0,10,16,3
257,2.175,0,3.97,1.66,0,0,0,0,0,0,0,10,17,3
258,0.633,0,3.35,1.39,0,3,2,0,0,0,0,10,18,3
259,2.8790001,0,2.78,1.38,0,3,2,0,0,0,0,10,19,3
260,4.16,0,1.91,2.03,0,3,2,0,0,0,0,10,20,3
261,3.8350001000000002,0,2.15,1.86,0,3,2,0,0,0,0,10,21,3
262,3.814,0,1.37,2.35,0,3,2,0,0,0,0,10,22,3
263,3.6880001,0,1.37,2.39,0,3,2,0,0,0,0,10,23,3
264,1.8340001,0,1.75,2.45,0,3,2,0,0,0,0,11,0,4
265,0.391,0,1.86,2.55,0,3,2,0,0,0,0,11,1,4
266,0.5700000000000001,0,2.39,3.12,0,3,2,0,0,0,0,11,2,4
267,0.661,0,2.86,3.15,0,0,0,0,0,0,0,11,3,4
268,0.6479999999999999,0,2.99,3.72,0,0,0,0,0,0,0,11,4,4
269,3.1640001,0,3.08,4.01,0,0,0,0,0,0,0,11,5,4
270,0.7809999999999999,0,3.38,4.34,0,0,1,0,0,0,0,11,6,4
271,0.8160000000000001,0,3.05,4.93,0,0,1,0,0,0,0,11,7,4
272,0.645,0,3.08,4.97,0,0,1,0,0,0,0,11,8,4
273,2.993,0,3.58,5.15,0,1,1,0,0,0,0,11,9,4
274,4.3270002,0,3.66,5.64,0,1,1,0,0,0,0,11,10,4
275,2.0080001,0,4.18,5.9,0,1,1,0,0,0,0,11,11,4
276,0.693,0,4.52,6.55,0,1,1,0,0,0,0,11,12,4
277,4.803,0,4.52,6.63,0,1,1,0,0,0,0,11,13,4
278,5.8470002,0,4.53,6.8,0,1,0,0,0,0,0,11,14,4
279,5.1070001,0,4.07,6.21,0,1,1,0,0,0,0,11,15,4
280,3.0999999000000003,0,3.88,6.07,0,1,0,0,0,0,0,11,16,4
281,2.5850001000000002,0,3.93,5.59,0,0,1,0,0,0,0,11,17,4
282,0.386,0,3.86,5.35,0,0,1,0,0,0,0,11,18,4
283,1.008,0,3.41,4.69,0,0,1,0,0,0,0,11,19,4
284,2.9590001,0,3.38,4.36,0,0,1,0,0,0,0,11,20,4
285,4.340000099999999,0,3.58,4.85,0,0,1,0,0,0,0,11,21,4
286,4.5619998,0,3.56,4.79,0,0,1,0,0,0,0,11,22,4
287,4.157000099999999,0,3.52,4.36,0,0,1,0,0,0,0,11,23,4
288,1.9949999999999999,0,3.48,4.42,0,0,1,0,0,0,0,12,0,5
289,0.455,0,3.48,4.15,0,0,1,0,0,0,0,12,1,5
290,0.41100000000000003,0,3.48,4.42,0,0,1,0,0,0,0,12,2,5
291,0.347,0,3.35,4.17,0,0,1,0,0,0,0,12,3,5
292,0.406,0,2.94,4.57,0,0,1,0,0,0,0,12,4,5
293,2.9450000000000003,0,2.89,4.16,0,0,1,0,0,0,0,12,5,5
294,0.403,0,2.35,3.95,0,0,1,0,0,0,0,12,6,5
295,0.537,0,2.28,3.55,0,0,1,0,0,0,0,12,7,5
296,0.625,0,2.12,3.73,0,0,0,0,0,0,0,12,8,5
297,3.0100001,0,1.45,3.5,0,1,0,0,0,0,0,12,9,5
298,4.964,0,1.57,3.57,0,1,0,0,0,0,0,12,10,5
299,2.4130000000000003,0,2.44,4.03,0,1,0,0,0,0,0,12,11,5
300,0.935,0,2.88,4.0,0,1,0,0,0,0,0,12,12,5
301,0.656,0,2.88,3.93,0,1,0,0,0,0,0,12,13,5
302,2.9849999,0,2.88,3.8,0,1,0,0,0,0,0,12,14,5
303,5.062999899999999,0,2.69,3.73,0,1,1,0,0,0,0,12,15,5
304,2.3899999000000003,0,2.31,3.45,0,1,1,0,0,0,0,12,16,5
305,2.041,0,1.83,2.71,0,0,1,0,0,0,0,12,17,5
306,0.445,0,1.73,2.58,0,0,1,0,0,0,0,12,18,5
307,0.333,0,1.64,2.37,0,0,1,0,0,0,0,12,19,5
308,3.8000001,0,1.67,2.3,0,0,1,0,0,0,0,12,20,5
309,4.294999799999999,0,1.18,1.98,0,0,1,0,0,0,0,12,21,5
310,4.5039999,0,1.16,1.4,0,0,0,0,0,0,0,12,22,5
311,4.3919999,0,1.04,1.58,1,0,0,0,0,0,0,12,23,5
312,2.3369999000000004,0,0.94,1.09,1,0,0,0,0,0,0,13,0,6
313,0.32,0,0.61,1.21,1,0,0,0,0,0,0,13,1,6
314,0.32599999999999996,0,0.29,1.18,1,3,2,0,0,0,0,13,2,6
315,0.32699999999999996,0,0.63,0.99,1,0,0,0,0,0,0,13,3,6
316,0.405,0,0.64,0.76,1,0,0,0,0,0,0,13,4,6
317,2.919,0,0.19,1.35,1,0,0,0,0,0,0,13,5,6
318,2.9960001,0,-0.37,1.41,1,0,1,0,0,0,0,13,6,6
319,4.795000099999999,0,-0.41,1.81,1,0,1,0,0,0,0,13,7,6
320,5.4550002,0,-0.27,2.31,1,0,1,0,0,0,0,13,8,6
321,2.189,0,0.07,2.93,1,1,1,0,0,0,0,13,9,6
322,0.27,0,0.32,3.34,1,1,1,0,0,0,0,13,10,6
323,0.34299999999999997,0,0.85,3.77,1,1,1,0,0,0,0,13,11,6
324,0.406,0,1.31,3.39,0,1,1,0,0,0,0,13,12,6
325,0.526,0,1.42,2.81,0,1,1,0,0,0,0,13,13,6
326,0.575,0,1.95,2.73,0,1,1,0,0,0,0,13,14,6
327,0.628,0,1.94,2.75,0,1,1,0,0,0,0,13,15,6
328,0.6339999999999999,0,1.73,2.99,0,1,0,0,0,0,0,13,16,6
329,2.252,0,2.15,3.59,0,0,0,0,0,0,0,13,17,6
330,0.6719999999999999,0,2.23,3.99,0,0,0,0,0,0,0,13,18,6
331,3.4389998999999998,0,2.62,5.17,0,0,0,0,0,0,0,13,19,6
332,6.6099999,0,2.94,5.19,0,0,0,0,0,0,0,13,20,6
333,5.8799999,0,2.51,5.11,0,0,1,0,0,0,0,13,21,6
334,4.9130001,0,2.45,4.98,0,0,0,0,0,0,0,13,22,6
335,4.797000000000001,0,2.03,5.33,0,0,1,0,0,0,0,13,23,6
336,2.1779999,0,2.38,5.87,0,0,0,0,0,0,0,14,0,0
337,0.27,0,1.94,5.87,0,0,1,0,0,0,0,14,1,0
338,0.369,0,2.28,6.15,0,0,1,0,0,0,0,14,2,0
339,0.454,0,1.93,5.92,0,0,1,0,0,0,0,14,3,0
340,0.459,0,1.93,5.27,0,0,1,0,0,0,0,14,4,0
341,3.0010000999999997,0,1.54,5.32,0,0,1,0,0,0,0,14,5,0
342,3.0,0,1.53,4.43,0,0,1,0,0,0,0,14,6,0
343,4.747,0,1.37,4.08,0,0,1,0,0,0,0,14,7,0
344,5.1080000000000005,0,1.23,3.63,0,0,0,0,0,0,0,14,8,0
345,2.2400000999999996,0,1.26,3.55,0,1,0,0,0,0,0,14,9,0
346,0.305,0,1.28,3.83,0,1,1,0,0,0,0,14,10,0
347,0.295,0,1.87,3.39,0,1,1,0,0,0,0,14,11,0
348,0.365,0,1.53,3.2,0,1,1,0,0,0,0,14,12,0
349,0.359,0,1.48,3.66,0,1,1,0,0,0,0,14,13,0
350,0.43100000000000005,0,2.06,3.25,0,1,0,0,0,0,0,14,14,0
351,0.472,0,2.29,3.17,0,1,0,0,0,0,0,14,15,0
352,0.53,0,2.19,2.55,0,1,0,0,0,0,0,14,16,0
353,2.069,0,1.69,2.02,0,0,0,0,0,0,0,14,17,0
354,0.599,0,1.02,1.6,1,0,0,0,0,0,0,14,18,0
355,2.995,0,0.89,1.28,1,0,0,0,0,0,0,14,19,0
356,4.960000000000001,0,0.79,0.93,1,0,0,0,0,0,0,14,20,0
357,5.322,0,0.31,1.04,1,0,0,0,0,0,0,14,21,0
358,4.7429998,0,0.2,0.71,1,3,2,0,0,0,0,14,22,0
359,4.3699999,0,-0.83,1.0,1,3,2,0,0,0,0,14,23,0
360,2.0820001,0,-1.91,0.66,1,3,2,0,0,0,0,15,0,1
361,0.28900000000000003,0,-1.02,0.94,1,3,2,0,0,0,0,15,1,1
362,0.41200000000000003,0,-1.33,1.75,1,0,0,0,0,0,0,15,2,1
363,0.45799999999999996,0,-1.77,1.42,1,5,4,0,0,0,0,15,3,1
364,0.649,0,-1.76,1.55,1,5,4,0,0,0,0,15,4,1
365,2.431,0,-2.02,1.52,1,5,4,0,0,0,0,15,5,1
366,3.1700000999999998,0,-2.01,1.81,1,5,4,0,0,0,0,15,6,1
367,4.858,0,-1.79,1.24,1,5,4,0,0,0,0,15,7,1
368,5.276,0,-2.18,1.62,1,5,4,0,0,0,0,15,8,1
